Instance,Income
128312,2.39E+04
128313,6.95E+04
128314,4.81E+04
128315,4.36E+04
128316,3.38E+04
128317,9.50E+04
128318,4.36E+04
128319,6.62E+04
128320,7.77E+04
128321,3.69E+04
128322,4.22E+04
128323,6.63E+04
128324,9.48E+04
128325,6.88E+04
128326,3.56E+04
128327,1.12E+05
128328,7.10E+03
128329,3.20E+03
128330,3.99E+04
128331,6.64E+03
128332,6.12E+04
128333,5.41E+04
128334,2.60E+04
128335,1.06E+05
128336,3.78E+04
128337,5.09E+04
128338,5.75E+04
128339,1.06E+05
128340,8.99E+04
128341,5.35E+04
128342,4.86E+04
128343,1.16E+05
128344,7.15E+04
128345,1.15E+05
128346,1.03E+05
128347,8.69E+04
128348,3.23E+04
128349,7.25E+04
128350,9.75E+04
128351,9.15E+04
128352,5.03E+04
128353,4.28E+04
128354,4.31E+04
128355,6.48E+04
128356,1.06E+05
128357,3.30E+04
128358,7.74E+04
128359,2.03E+04
128360,1.02E+05
128361,7.89E+04
128362,1.05E+05
128363,3.11E+04
128364,1.14E+05
128365,4.00E+04
128366,6.43E+04
128367,4.50E+04
128368,3.20E+04
128369,4.08E+04
128370,4.88E+04
128371,3.07E+04
128372,2.67E+04
128373,5.26E+04
128374,1.10E+05
128375,4.01E+04
128376,8.85E+04
128377,2.77E+04
128378,2.45E+04
128379,8.30E+04
128380,1.33E+05
128381,6.45E+03
128382,3.17E+04
128383,8.02E+04
128384,3.54E+04
128385,1.00E+05
128386,8.25E+04
128387,9.14E+04
128388,4.97E+04
128389,2.59E+04
128390,1.03E+05
128391,7.96E+04
128392,6.69E+04
128393,5.41E+04
128394,5.68E+04
128395,8.19E+04
128396,2.97E+04
128397,3.20E+04
128398,5.60E+04
128399,1.17E+05
128400,2.95E+04
128401,9.81E+04
128402,3.77E+04
128403,6.17E+04
128404,9.34E+04
128405,1.16E+05
128406,9.32E+04
128407,8.68E+04
128408,3.66E+04
128409,9.15E+04
128410,2.66E+04
128411,2.08E+04
128412,3.97E+04
128413,3.94E+04
128414,3.52E+04
128415,5.14E+04
128416,8.62E+04
128417,2.18E+04
128418,7.21E+04
128419,1.12E+05
128420,3.14E+04
128421,1.14E+04
128422,7.72E+04
128423,8.02E+04
128424,1.01E+05
128425,7.44E+04
128426,5.90E+04
128427,8.48E+04
128428,1.82E+04
128429,5.95E+04
128430,6.46E+04
128431,3.48E+04
128432,2.42E+04
128433,9.72E+04
128434,3.75E+04
128435,7.19E+04
128436,1.15E+05
128437,6.71E+04
128438,1.09E+05
128439,5.49E+04
128440,1.25E+04
128441,4.54E+04
128442,9.21E+04
128443,4.92E+04
128444,2.24E+04
128445,9.75E+04
128446,1.93E+04
128447,7.36E+04
128448,7.53E+04
128449,6.27E+04
128450,6.88E+04
128451,8.25E+04
128452,5.71E+04
128453,2.14E+04
128454,6.04E+04
128455,3.62E+04
128456,1.12E+05
128457,1.37E+05
128458,8.72E+04
128459,2.36E+04
128460,8.69E+04
128461,9.71E+04
128462,7.53E+04
128463,9.69E+04
128464,4.50E+04
128465,7.28E+04
128466,2.41E+04
128467,2.37E+04
128468,2.13E+04
128469,6.42E+04
128470,1.11E+05
128471,3.03E+04
128472,6.61E+04
128473,3.48E+04
128474,3.49E+04
128475,5.67E+04
128476,1.33E+04
128477,2.91E+04
128478,8.81E+04
128479,3.24E+04
128480,1.42E+04
128481,9.29E+04
128482,5.22E+04
128483,1.15E+05
128484,3.49E+04
128485,3.15E+04
128486,1.68E+04
128487,3.44E+04
128488,1.22E+05
128489,9.64E+04
128490,7.36E+04
128491,2.44E+04
128492,8.01E+04
128493,8.71E+04
128494,5.90E+04
128495,1.22E+04
128496,9.06E+04
128497,1.06E+05
128498,3.61E+04
128499,5.57E+04
128500,8.22E+04
128501,7.23E+04
128502,4.52E+04
128503,1.14E+05
128504,8.22E+04
128505,4.27E+04
128506,6.75E+04
128507,6.93E+04
128508,2.90E+04
128509,4.52E+04
128510,8.26E+04
128511,2.24E+04
128512,9.06E+04
128513,3.12E+04
128514,2.13E+04
128515,9.47E+04
128516,1.11E+05
128517,7.02E+04
128518,3.74E+04
128519,-1.52E+03
128520,5.70E+04
128521,1.18E+05
128522,7.04E+04
128523,3.49E+04
128524,7.37E+04
128525,1.02E+05
128526,1.07E+05
128527,4.46E+04
128528,3.13E+04
128529,1.16E+05
128530,3.90E+04
128531,3.19E+04
128532,1.03E+05
128533,6.66E+04
128534,8.02E+04
128535,4.54E+04
128536,1.10E+05
128537,7.24E+04
128538,6.50E+04
128539,2.71E+04
128540,1.89E+04
128541,8.44E+04
128542,8.58E+04
128543,3.22E+04
128544,7.26E+04
128545,5.33E+04
128546,3.49E+04
128547,3.86E+04
128548,4.26E+04
128549,9.74E+04
128550,8.24E+04
128551,5.01E+04
128552,9.98E+04
128553,7.75E+04
128554,5.83E+04
128555,6.25E+04
128556,6.67E+04
128557,4.21E+04
128558,8.08E+04
128559,1.06E+05
128560,8.02E+04
128561,3.48E+04
128562,2.76E+04
128563,9.32E+04
128564,1.03E+05
128565,8.40E+04
128566,2.95E+04
128567,1.17E+05
128568,8.70E+04
128569,1.67E+04
128570,9.94E+03
128571,3.24E+04
128572,1.25E+05
128573,1.00E+04
128574,5.94E+04
128575,8.19E+04
128576,2.97E+04
128577,7.73E+04
128578,7.07E+04
128579,4.04E+04
128580,1.22E+04
128581,1.06E+05
128582,1.49E+04
128583,8.32E+04
128584,5.99E+04
128585,4.94E+04
128586,7.83E+04
128587,9.86E+04
128588,4.98E+03
128589,9.48E+04
128590,5.30E+04
128591,6.99E+04
128592,3.45E+04
128593,5.56E+04
128594,3.75E+04
128595,2.67E+04
128596,5.24E+04
128597,3.89E+04
128598,7.52E+04
128599,1.99E+04
128600,4.85E+04
128601,8.49E+04
128602,6.31E+04
128603,3.37E+04
128604,6.83E+04
128605,6.90E+04
128606,7.34E+04
128607,2.41E+04
128608,2.28E+04
128609,4.34E+04
128610,2.75E+03
128611,7.37E+04
128612,4.05E+04
128613,1.02E+05
128614,5.53E+04
128615,9.84E+04
128616,2.50E+04
128617,4.13E+04
128618,4.19E+04
128619,6.30E+04
128620,5.89E+04
128621,2.64E+04
128622,8.08E+04
128623,4.30E+04
128624,4.83E+04
128625,5.77E+04
128626,1.04E+05
128627,3.93E+04
128628,8.79E+04
128629,3.50E+04
128630,1.19E+05
128631,7.63E+04
128632,5.54E+04
128633,7.49E+04
128634,1.13E+05
128635,1.19E+05
128636,1.86E+04
128637,4.92E+04
128638,1.24E+05
128639,5.93E+04
128640,4.91E+04
128641,7.59E+04
128642,9.22E+04
128643,8.37E+04
128644,8.08E+04
128645,3.82E+04
128646,1.22E+05
128647,2.50E+04
128648,4.08E+04
128649,2.95E+04
128650,4.47E+04
128651,6.19E+03
128652,3.01E+04
128653,1.27E+05
128654,1.17E+05
128655,9.80E+04
128656,5.68E+04
128657,9.24E+04
128658,4.38E+04
128659,5.37E+04
128660,3.77E+04
128661,3.60E+04
128662,2.58E+04
128663,3.38E+04
128664,8.25E+04
128665,6.91E+03
128666,1.77E+04
128667,7.10E+04
128668,6.30E+04
128669,3.05E+04
128670,1.00E+05
128671,6.60E+04
128672,1.01E+05
128673,1.20E+05
128674,3.58E+04
128675,4.23E+04
128676,9.47E+04
128677,3.51E+04
128678,4.68E+04
128679,8.46E+04
128680,5.26E+04
128681,6.88E+04
128682,3.65E+04
128683,8.82E+04
128684,2.14E+04
128685,7.62E+04
128686,2.14E+04
128687,3.04E+04
128688,1.17E+05
128689,7.67E+04
128690,8.48E+04
128691,8.32E+04
128692,7.50E+04
128693,7.30E+04
128694,1.08E+05
128695,6.52E+04
128696,1.25E+04
128697,6.73E+04
128698,4.14E+04
128699,7.33E+04
128700,3.25E+04
128701,5.81E+04
128702,6.37E+04
128703,6.73E+04
128704,5.61E+04
128705,2.27E+04
128706,3.09E+04
128707,1.08E+05
128708,8.78E+04
128709,3.21E+04
128710,1.29E+05
128711,1.99E+04
128712,9.57E+04
128713,6.01E+03
128714,2.39E+04
128715,1.10E+05
128716,5.58E+04
128717,2.47E+04
128718,4.63E+04
128719,3.40E+04
128720,1.55E+04
128721,2.80E+04
128722,8.97E+04
128723,2.54E+04
128724,1.93E+04
128725,2.14E+04
128726,9.89E+04
128727,6.94E+03
128728,7.37E+04
128729,8.67E+04
128730,3.59E+04
128731,1.16E+05
128732,9.82E+04
128733,1.12E+05
128734,1.70E+04
128735,3.00E+04
128736,1.15E+04
128737,1.58E+04
128738,6.43E+04
128739,6.22E+04
128740,3.45E+04
128741,6.98E+04
128742,8.94E+04
128743,2.49E+04
128744,3.71E+04
128745,4.18E+04
128746,6.59E+04
128747,3.26E+04
128748,3.63E+04
128749,1.03E+05
128750,3.87E+04
128751,9.34E+04
128752,5.28E+04
128753,3.67E+04
128754,8.16E+04
128755,9.57E+04
128756,6.37E+04
128757,7.23E+04
128758,8.41E+03
128759,4.30E+04
128760,3.78E+04
128761,7.54E+04
128762,3.21E+04
128763,2.71E+04
128764,6.41E+04
128765,2.81E+04
128766,2.22E+04
128767,4.22E+04
128768,1.06E+05
128769,6.64E+04
128770,5.92E+04
128771,9.19E+04
128772,2.87E+04
128773,2.37E+04
128774,7.27E+04
128775,4.07E+04
128776,8.22E+03
128777,1.99E+04
128778,2.35E+04
128779,6.53E+04
128780,5.50E+04
128781,6.96E+04
128782,5.42E+04
128783,4.28E+04
128784,1.19E+04
128785,6.29E+04
128786,5.63E+04
128787,2.54E+04
128788,5.45E+04
128789,7.24E+04
128790,8.00E+04
128791,8.50E+04
128792,5.64E+04
128793,8.83E+04
128794,7.80E+04
128795,4.86E+04
128796,5.41E+04
128797,4.38E+04
128798,5.40E+04
128799,1.05E+05
128800,3.91E+04
128801,6.27E+04
128802,7.25E+04
128803,4.34E+04
128804,9.38E+04
128805,4.37E+04
128806,8.80E+04
128807,9.08E+04
128808,1.62E+04
128809,4.82E+04
128810,9.36E+04
128811,4.42E+04
128812,3.56E+04
128813,7.35E+04
128814,6.73E+04
128815,7.01E+04
128816,6.77E+04
128817,1.06E+05
128818,2.61E+04
128819,1.06E+05
128820,1.34E+04
128821,3.67E+04
128822,7.81E+04
128823,6.58E+04
128824,1.73E+04
128825,3.83E+04
128826,7.45E+04
128827,3.48E+04
128828,3.66E+04
128829,2.32E+04
128830,5.77E+04
128831,6.89E+04
128832,4.55E+04
128833,5.22E+04
128834,2.22E+04
128835,1.00E+05
128836,1.03E+05
128837,1.36E+04
128838,2.53E+04
128839,6.03E+04
128840,7.16E+04
128841,4.71E+04
128842,5.06E+04
128843,7.24E+04
128844,7.49E+04
128845,9.98E+04
128846,5.29E+04
128847,9.99E+04
128848,8.17E+04
128849,1.05E+05
128850,3.78E+04
128851,8.94E+04
128852,4.51E+04
128853,8.63E+04
128854,6.71E+04
128855,8.91E+04
128856,2.63E+04
128857,6.38E+04
128858,8.36E+04
128859,6.84E+04
128860,8.97E+04
128861,4.09E+04
128862,1.05E+05
128863,1.16E+05
128864,2.40E+04
128865,3.09E+04
128866,8.42E+04
128867,4.52E+04
128868,4.35E+04
128869,3.93E+04
128870,4.67E+04
128871,5.06E+04
128872,4.77E+04
128873,6.02E+04
128874,5.48E+04
128875,9.14E+04
128876,1.84E+04
128877,7.34E+04
128878,5.05E+04
128879,9.64E+04
128880,5.16E+04
128881,1.12E+05
128882,6.55E+03
128883,5.33E+04
128884,8.19E+04
128885,8.78E+04
128886,3.08E+04
128887,3.30E+04
128888,8.38E+04
128889,5.48E+04
128890,2.57E+04
128891,1.93E+04
128892,3.31E+04
128893,3.51E+04
128894,2.53E+04
128895,3.84E+04
128896,8.59E+04
128897,2.76E+04
128898,6.78E+04
128899,3.38E+04
128900,6.26E+04
128901,1.06E+05
128902,4.78E+04
128903,7.83E+04
128904,2.90E+04
128905,2.64E+04
128906,5.86E+03
128907,1.97E+04
128908,8.98E+04
128909,4.73E+04
128910,3.65E+04
128911,1.36E+04
128912,3.64E+04
128913,3.30E+04
128914,7.03E+04
128915,6.42E+04
128916,4.27E+04
128917,4.19E+04
128918,6.68E+04
128919,-3.41E+03
128920,3.03E+04
128921,9.96E+04
128922,8.01E+04
128923,4.48E+04
128924,1.17E+04
128925,9.00E+04
128926,7.11E+04
128927,4.99E+04
128928,6.45E+04
128929,1.96E+04
128930,3.89E+04
128931,3.48E+04
128932,5.45E+04
128933,1.21E+05
128934,3.74E+04
128935,8.45E+04
128936,7.56E+04
128937,3.23E+04
128938,3.85E+04
128939,2.31E+04
128940,2.68E+04
128941,3.36E+04
128942,8.59E+04
128943,5.70E+04
128944,3.91E+04
128945,6.45E+04
128946,3.86E+04
128947,5.29E+04
128948,1.20E+05
128949,8.00E+04
128950,6.02E+04
128951,2.39E+04
128952,2.36E+04
128953,5.43E+03
128954,2.12E+04
128955,7.11E+04
128956,5.32E+04
128957,1.55E+04
128958,3.54E+04
128959,9.88E+04
128960,3.37E+04
128961,4.29E+04
128962,2.07E+04
128963,8.65E+03
128964,5.64E+04
128965,3.70E+04
128966,1.08E+05
128967,9.29E+04
128968,4.08E+04
128969,7.29E+04
128970,5.96E+04
128971,8.37E+04
128972,1.56E+04
128973,8.43E+04
128974,8.46E+04
128975,4.25E+04
128976,6.07E+04
128977,2.10E+04
128978,3.25E+04
128979,2.49E+04
128980,2.49E+04
128981,1.29E+04
128982,3.94E+04
128983,2.24E+04
128984,3.70E+04
128985,2.80E+04
128986,2.33E+04
128987,2.52E+04
128988,8.96E+04
128989,8.43E+04
128990,5.76E+04
128991,7.62E+04
128992,3.41E+04
128993,9.16E+03
128994,3.76E+04
128995,6.47E+04
128996,7.65E+04
128997,3.72E+04
128998,7.94E+04
128999,6.52E+04
129000,4.72E+04
129001,1.08E+05
129002,5.28E+03
129003,1.00E+04
129004,1.04E+05
129005,3.79E+04
129006,1.09E+05
129007,2.60E+04
129008,3.93E+04
129009,5.03E+04
129010,2.34E+04
129011,4.36E+04
129012,2.81E+04
129013,1.97E+04
129014,1.24E+05
129015,9.59E+04
129016,7.84E+04
129017,7.80E+04
129018,6.13E+04
129019,5.17E+04
129020,1.37E+04
129021,1.01E+05
129022,3.67E+04
129023,8.75E+04
129024,3.85E+04
129025,6.69E+04
129026,8.65E+04
129027,6.40E+04
129028,4.30E+04
129029,2.83E+04
129030,9.30E+04
129031,3.61E+04
129032,5.90E+04
129033,2.93E+04
129034,1.54E+04
129035,8.37E+04
129036,1.22E+05
129037,5.69E+04
129038,5.69E+04
129039,9.94E+03
129040,3.24E+04
129041,2.62E+04
129042,1.18E+05
129043,6.73E+04
129044,7.16E+04
129045,3.81E+04
129046,1.11E+05
129047,8.28E+04
129048,5.19E+04
129049,6.67E+04
129050,8.99E+03
129051,6.26E+04
129052,2.57E+04
129053,4.99E+04
129054,3.40E+04
129055,7.36E+04
129056,8.86E+04
129057,4.50E+04
129058,4.71E+04
129059,6.41E+04
129060,2.27E+04
129061,5.46E+04
129062,4.00E+04
129063,5.13E+04
129064,7.49E+04
129065,4.81E+04
129066,4.59E+04
129067,5.71E+04
129068,5.02E+04
129069,4.00E+04
129070,2.69E+04
129071,3.53E+04
129072,1.07E+05
129073,9.12E+04
129074,3.44E+04
129075,2.07E+04
129076,6.98E+04
129077,2.65E+04
129078,7.51E+04
129079,1.77E+04
129080,1.87E+04
129081,3.03E+04
129082,7.71E+04
129083,1.16E+05
129084,4.18E+04
129085,5.69E+04
129086,4.75E+04
129087,2.86E+04
129088,7.62E+04
129089,8.72E+04
129090,3.74E+04
129091,3.88E+04
129092,2.30E+04
129093,1.34E+04
129094,3.45E+04
129095,8.92E+04
129096,9.96E+04
129097,2.52E+04
129098,8.44E+04
129099,1.03E+05
129100,2.58E+04
129101,5.55E+04
129102,2.05E+04
129103,8.32E+04
129104,6.03E+04
129105,3.52E+04
129106,4.25E+04
129107,4.23E+04
129108,8.74E+04
129109,8.78E+04
129110,4.97E+04
129111,6.57E+04
129112,5.06E+04
129113,5.70E+04
129114,6.54E+04
129115,6.56E+04
129116,6.28E+04
129117,5.00E+04
129118,3.68E+04
129119,4.28E+04
129120,5.93E+04
129121,5.68E+04
129122,8.04E+04
129123,2.19E+04
129124,7.28E+04
129125,8.72E+04
129126,5.68E+04
129127,7.55E+04
129128,3.74E+04
129129,1.09E+05
129130,1.07E+05
129131,6.17E+04
129132,6.79E+04
129133,7.36E+04
129134,2.40E+04
129135,6.72E+03
129136,3.88E+04
129137,5.62E+04
129138,2.98E+04
129139,8.65E+04
129140,6.60E+04
129141,3.92E+04
129142,3.88E+04
129143,6.01E+04
129144,5.50E+04
129145,7.15E+04
129146,2.75E+04
129147,1.05E+05
129148,7.41E+04
129149,2.26E+04
129150,5.69E+04
129151,7.02E+03
129152,1.19E+05
129153,7.54E+04
129154,7.12E+04
129155,2.94E+04
129156,2.11E+04
129157,6.81E+04
129158,6.40E+04
129159,6.05E+04
129160,4.17E+04
129161,3.87E+04
129162,6.85E+04
129163,3.41E+04
129164,9.07E+04
129165,7.24E+04
129166,6.46E+04
129167,1.26E+05
129168,9.49E+04
129169,6.61E+04
129170,7.94E+03
129171,6.52E+04
129172,2.55E+04
129173,1.39E+04
129174,3.77E+04
129175,2.47E+04
129176,2.08E+04
129177,6.58E+04
129178,8.91E+04
129179,7.42E+04
129180,4.11E+04
129181,9.20E+04
129182,2.23E+04
129183,9.51E+04
129184,1.59E+04
129185,1.53E+03
129186,6.77E+04
129187,9.88E+04
129188,1.10E+05
129189,1.20E+05
129190,9.76E+04
129191,5.13E+04
129192,9.10E+04
129193,1.03E+04
129194,8.50E+04
129195,8.78E+04
129196,1.02E+05
129197,2.24E+04
129198,4.77E+04
129199,2.80E+04
129200,1.15E+05
129201,3.88E+04
129202,1.11E+05
129203,3.90E+04
129204,9.37E+04
129205,1.06E+05
129206,9.12E+04
129207,9.32E+03
129208,5.13E+04
129209,9.42E+04
129210,9.08E+04
129211,6.07E+04
129212,2.79E+04
129213,4.15E+04
129214,2.33E+04
129215,9.20E+04
129216,5.25E+04
129217,8.04E+04
129218,5.55E+04
129219,8.80E+03
129220,8.17E+04
129221,5.12E+04
129222,9.61E+04
129223,1.77E+04
129224,2.31E+04
129225,2.96E+04
129226,1.61E+04
129227,1.09E+05
129228,1.01E+05
129229,6.33E+04
129230,6.47E+04
129231,3.29E+04
129232,5.06E+03
129233,7.96E+04
129234,7.17E+04
129235,1.05E+05
129236,7.16E+04
129237,8.48E+04
129238,1.19E+05
129239,7.76E+04
129240,3.81E+04
129241,8.22E+04
129242,2.11E+04
129243,3.34E+04
129244,1.16E+05
129245,4.79E+04
129246,3.11E+04
129247,1.18E+05
129248,7.37E+04
129249,8.33E+04
129250,5.01E+04
129251,7.49E+04
129252,2.72E+04
129253,7.66E+04
129254,3.19E+04
129255,2.79E+04
129256,8.44E+04
129257,6.95E+04
129258,3.80E+04
129259,8.83E+04
129260,1.36E+05
129261,5.88E+04
129262,8.76E+04
129263,6.42E+04
129264,9.36E+04
129265,5.19E+04
129266,2.77E+04
129267,2.81E+04
129268,4.49E+04
129269,7.37E+04
129270,5.09E+04
129271,5.89E+04
129272,2.88E+04
129273,9.60E+04
129274,5.51E+04
129275,5.71E+04
129276,9.89E+04
129277,4.85E+04
129278,6.39E+04
129279,5.89E+04
129280,7.88E+04
129281,3.71E+04
129282,1.16E+05
129283,1.94E+04
129284,3.75E+04
129285,5.08E+04
129286,3.24E+04
129287,1.82E+04
129288,7.06E+04
129289,5.29E+04
129290,8.46E+04
129291,2.82E+04
129292,2.17E+04
129293,3.64E+04
129294,8.34E+04
129295,3.35E+04
129296,4.34E+04
129297,9.85E+04
129298,3.28E+04
129299,2.38E+04
129300,9.92E+04
129301,3.41E+04
129302,7.54E+04
129303,7.14E+04
129304,5.15E+04
129305,3.37E+04
129306,7.05E+04
129307,5.54E+04
129308,4.68E+03
129309,4.54E+04
129310,9.06E+04
129311,2.74E+04
129312,1.01E+05
129313,1.30E+05
129314,9.42E+04
129315,1.01E+05
129316,3.53E+04
129317,2.83E+04
129318,2.94E+04
129319,1.89E+04
129320,6.97E+04
129321,1.12E+05
129322,8.21E+04
129323,4.88E+04
129324,7.33E+04
129325,8.90E+04
129326,6.89E+04
129327,8.66E+04
129328,4.60E+04
129329,1.05E+04
129330,3.18E+04
129331,3.00E+04
129332,1.03E+04
129333,2.06E+04
129334,3.60E+04
129335,3.75E+04
129336,4.44E+04
129337,-4.22E+03
129338,1.05E+05
129339,5.55E+04
129340,1.54E+04
129341,6.88E+04
129342,5.50E+04
129343,4.32E+04
129344,3.59E+04
129345,5.06E+04
129346,7.91E+04
129347,5.29E+04
129348,8.21E+04
129349,1.68E+04
129350,5.41E+04
129351,5.10E+04
129352,1.17E+05
129353,8.74E+04
129354,7.09E+04
129355,7.72E+04
129356,8.96E+04
129357,2.56E+04
129358,5.80E+04
129359,1.79E+04
129360,8.51E+04
129361,6.04E+04
129362,4.24E+04
129363,5.01E+04
129364,5.92E+04
129365,4.44E+04
129366,6.88E+04
129367,2.44E+04
129368,1.11E+05
129369,5.34E+04
129370,1.18E+05
129371,2.15E+04
129372,3.48E+04
129373,1.98E+04
129374,5.38E+04
129375,9.14E+04
129376,5.43E+04
129377,1.05E+05
129378,1.89E+04
129379,4.21E+04
129380,1.02E+05
129381,6.10E+04
129382,4.78E+04
129383,5.31E+04
129384,5.85E+04
129385,5.48E+04
129386,9.11E+04
129387,6.99E+04
129388,1.14E+04
129389,6.69E+04
129390,7.30E+04
129391,4.00E+04
129392,1.12E+05
129393,2.89E+04
129394,4.33E+04
129395,1.20E+05
129396,6.89E+04
129397,4.31E+04
129398,2.63E+04
129399,4.20E+04
129400,8.40E+04
129401,3.90E+04
129402,7.79E+04
129403,1.66E+04
129404,7.41E+04
129405,1.24E+03
129406,5.21E+04
129407,4.45E+04
129408,8.74E+04
129409,9.07E+04
129410,3.56E+04
129411,4.11E+04
129412,3.48E+04
129413,2.71E+04
129414,8.84E+04
129415,1.07E+05
129416,6.96E+04
129417,5.65E+04
129418,8.25E+04
129419,3.85E+04
129420,5.15E+04
129421,3.20E+04
129422,5.76E+04
129423,1.10E+05
129424,7.52E+04
129425,9.32E+04
129426,5.89E+04
129427,6.15E+04
129428,1.04E+05
129429,1.45E+04
129430,5.71E+04
129431,2.72E+04
129432,7.97E+04
129433,3.04E+04
129434,1.96E+04
129435,3.94E+04
129436,4.55E+04
129437,9.54E+04
129438,8.79E+04
129439,1.54E+04
129440,5.90E+04
129441,1.03E+05
129442,3.02E+04
129443,1.86E+04
129444,4.33E+04
129445,7.28E+04
129446,1.14E+05
129447,4.34E+04
129448,3.46E+04
129449,6.21E+04
129450,3.94E+04
129451,3.51E+04
129452,7.35E+04
129453,5.22E+04
129454,5.73E+04
129455,1.02E+05
129456,3.35E+04
129457,8.37E+04
129458,4.44E+04
129459,7.71E+04
129460,8.87E+04
129461,2.36E+04
129462,4.57E+04
129463,1.12E+05
129464,5.48E+04
129465,2.64E+04
129466,6.10E+04
129467,6.40E+04
129468,4.32E+04
129469,8.78E+04
129470,3.61E+04
129471,2.86E+04
129472,9.44E+04
129473,2.74E+04
129474,9.67E+04
129475,1.07E+05
129476,1.19E+04
129477,4.11E+03
129478,4.62E+04
129479,8.84E+04
129480,9.26E+04
129481,2.41E+04
129482,5.68E+04
129483,3.93E+04
129484,8.58E+04
129485,3.67E+04
129486,4.87E+04
129487,1.17E+04
129488,4.06E+04
129489,4.65E+04
129490,4.66E+03
129491,5.03E+04
129492,6.30E+04
129493,5.82E+04
129494,4.19E+04
129495,7.32E+04
129496,3.56E+04
129497,1.71E+04
129498,3.70E+04
129499,4.00E+04
129500,6.35E+04
129501,3.25E+04
129502,1.03E+05
129503,5.64E+04
129504,4.82E+04
129505,4.73E+04
129506,6.11E+04
129507,4.48E+04
129508,4.20E+04
129509,1.06E+05
129510,1.86E+04
129511,4.36E+04
129512,8.08E+04
129513,2.18E+04
129514,3.45E+04
129515,8.15E+04
129516,4.24E+04
129517,1.00E+05
129518,1.18E+04
129519,4.86E+04
129520,6.09E+04
129521,4.16E+04
129522,6.01E+04
129523,5.47E+04
129524,2.09E+04
129525,6.25E+04
129526,1.11E+05
129527,2.32E+04
129528,5.85E+04
129529,8.21E+04
129530,5.38E+04
129531,5.38E+04
129532,6.25E+04
129533,5.03E+04
129534,5.95E+04
129535,3.53E+04
129536,3.48E+04
129537,4.38E+04
129538,6.64E+04
129539,2.78E+04
129540,6.61E+04
129541,6.00E+04
129542,8.82E+04
129543,4.04E+04
129544,8.28E+04
129545,6.98E+03
129546,1.08E+05
129547,6.07E+04
129548,9.40E+04
129549,3.62E+04
129550,5.68E+04
129551,2.83E+04
129552,6.00E+04
129553,1.95E+04
129554,3.14E+04
129555,4.36E+04
129556,9.45E+04
129557,5.71E+04
129558,2.85E+04
129559,9.50E+04
129560,8.82E+04
